,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
0,2016-10-10 01:59:45.627,,Did you watch @realDonaldTrump and @HillaryClinton debate #Obamacare? #voteworthy #Election2016 https://t.co/hwLMMDK68c,,,did you watch and debate  8c,4,2
1,2016-10-10 01:59:45.496,,YAASSSSS HILLARY. SERVING EVERYBODY WITH THEM FACTS https://t.co/2YnrUCvLUf,,,yaasssss hillary serving everybody with them facts,2,2
2,2016-10-10 01:59:45.637,,Answer the question please. Please. #debate,,,answer the question please please,2,2
3,2016-10-10 01:59:45.692,,"Trump: I don't pay taxes, that makes me smart!
Also Trump: I pay hundreds of millions of dollars in taxes",,,trump i dont pay taxes that makes me smart also trump i pay hundreds of millions of dollars in taxes,2,0
4,2016-10-10 01:59:45.659,,"Kids, if you want to know how to fluff talk (such as giving a 10 min book report on a book you haven't read), watch Trump in this debate.",,,kids if you want to know how to fluff talk such as giving a min book report on a book you havent read watch trump in this debate,2,2
5,2016-10-10 01:59:46.618,,"Just because you are a senator, that doesn't mean you can change laws willy nilly. #debate",,,just because you are a senator that doesnt mean you can change laws willy nilly,2,2
6,2016-10-10 01:59:46.690,,"Oh, good! Hillary wants to invest in me!  She's the best thing Wall Street ever had - except Bill and Obama. #debate",,,oh good hillary wants to invest in me shes the best thing wall street ever had - except bill and obama,2,2
7,2016-10-10 01:59:46.483,,Every attack Trump is landing on Clinton tonight would not work on Sanders. Sanders was the better candidate.,,,every attack trump is landing on clinton tonight would not work on sanders sanders was the better candidate,4,0
8,2016-10-10 01:59:46.691,,I pay tremendous numbers of taxes #debate,,,i pay tremendous numbers of taxes,0,2
9,2016-10-10 01:59:46.419,"Manhattan, NY","Just for the record, Donald Trump just admitted to tax evasion. He has not paid federal income tax in over 20 years… https://t.co/MCe1xb1aOG",-73.9685415,40.780709,just for the record donald trump just admitted to tax evasion he has not paid federal income tax in over years…,2,0
10,2016-10-10 01:59:46.487,,Trump says he has avoided paying personal income taxes for many years and adds many of Clinton's donors do too. #debate,,,trump says he has avoided paying personal income taxes for many years and adds many of clintons donors do too,2,2
11,2016-10-10 01:59:46.536,,😫 I wish! #debate https://t.co/2OZ3Wpi2JQ,,,i wish,2,2
12,2016-10-10 01:59:46.594,,"@bendelacreme maybe he's running out of stamina, y'know, like he accused Hillary of not having last time.",,,maybe hes running out of stamina yknow like he accused hillary of not having last time,2,0
13,2016-10-10 01:59:46.615,,"To be honest, neither of them seem to be a likeable candidate but at least Trump is being realistic of the current issues.",,,to be honest neither of them seem to be a likeable candidate but at least trump is being realistic of the current issues,2,0
14,2016-10-10 01:59:46.538,,"""I pay hundreds of millions in taxes""
- Trump

""Prove it""
- Me",,,i pay hundreds of millions in taxes - trump prove it - me,0,2
15,2016-10-10 01:59:46.640,,"How trump gon call people out then say ""I'm not gon name their names""",,,how trump gon call people out then say im not gon name their names,2,2
16,2016-10-10 01:59:46.622,,Why is @andersoncooper providing context for Hillary?  That's her job. #debate #RiggedSystem #LockHerUp,,,why is providing context for hillary thats her job,2,0
17,2016-10-10 01:59:46.683,,Clinton smiles as Trump says he used a near-billionaire loss to avoid paying federal taxes. #debate,,,clinton smiles as trump says he used a near-billionaire loss to avoid paying federal taxes,2,2
18,2016-10-10 01:59:46.626,,"Anderson doesn’t need to cut off Trump, who is fully capable of setting himself on fire with no assistance.",,,anderson doesn’t need to cut off trump who is fully capable of setting himself on fire with no assistance,2,0
19,2016-10-10 01:59:46.705,,"When Hillary says that's ""wrong"", something within me chuckles.",,,when hillary says thats wrong something within me chuckles,2,0
20,2016-10-10 01:59:46.720,,"ah the taxes, the finger thing means the taxes! #debate",,,ah the taxes the finger thing means the taxes,2,2
21,2016-10-10 01:59:47.664,,And her supporters have personally told Trump what they pay in taxes??????,,,and her supporters have personally told trump what they pay in taxes,2,2
22,2016-10-10 01:59:47.539,,Trump and his taxes. He can release info anytime. Excuses. #debate,,,trump and his taxes he can release info anytime excuses,2,2
23,2016-10-10 01:59:47.499,,Somewhere this cabbie I spotted last month is having the last laugh. #debate https://t.co/HgTyAU6Vl9,,,somewhere this cabbie i spotted last month is having the last laugh 9,2,0
24,2016-10-10 01:59:47.243,,Whenever anyone at the #debate speaks https://t.co/l2dMtlgC8C,,,whenever anyone at the speaks c8c,2,2
25,2016-10-10 01:59:47.561,,"I consider myself a logical guy and, #politics aside, there's only one #candidate making any sense on that #debate stage, like her or not.",,,i consider myself a logical guy and aside theres only one making any sense on that stage like her or not,2,2
26,2016-10-10 01:59:47.585,,Are the American ppl too stupid to understand Donald? #debate,,,are the american ppl too stupid to understand donald,2,2
27,2016-10-10 01:59:47.637,"Chester, NY",The “everyone else is doing it” excuse doesn’t work. Source: my mom all the time. #debate,-74.2802515,41.361775,the “everyone else is doing it” excuse doesn’t work source my mom all the time,2,2
28,2016-10-10 01:59:47.595,,"Donald Trump is like a little kid bro. What a brat of an old man, cojoneeeeeeee",,,donald trump is like a little kid bro what a brat of an old man cojoneeeeeeee,2,2
29,2016-10-10 01:59:47.621,,@FoxNews @HillaryClinton @realDonaldTrump He is endorsed by Police and Border Unions.That tells u the media is complicit w/Hillary in lying,,,he is endorsed by police and border unionsthat tells u the media is complicit w/hillary in lying,2,2
30,2016-10-10 01:59:47.684,,"For someone who loves saying China so much, do you think #Trump would be able to name the President of China, Xi Jinping, if asked? #debate",,,for someone who loves saying china so much do you think would be able to name the president of china xi jinping if asked,4,2
31,2016-10-10 01:59:47.551,"Texas, USA","Trump last week: I don't pay taxes 
Trump this week: I pay millions of dollars in taxes
...👌🏼",-100.0768885,31.1688935,trump last week i dont pay taxes trump this week i pay millions of dollars in taxes ,2,0
32,2016-10-10 01:59:47.186,,Trump before the debate https://t.co/f8LL7sUyKJ,,,trump before the debate,2,2
33,2016-10-10 01:59:47.613,,"#debate conservative-leaning Tax Foundation, Trump’s tax plan cut federal revenue by $2.6 trillion over 10 years.https://t.co/v1N50WWyMz",,,conservative-leaning tax foundation trump’s tax plan cut federal revenue by $26 trillion over years,2,2
34,2016-10-10 01:59:47.645,,"@TomiLahren His tax man for over 20 years said Trump knows nothing about taxes, he just signs them.",,,his tax man for over years said trump knows nothing about taxes he just signs them,2,2
35,2016-10-10 01:59:47.512,,Emails remain a political migraine for Hillary Clinton &amp;#8212;  and Trump pounces on them in debate https://t.co/DJ0G0LwGgo,,,emails remain a political migraine for hillary clinton &amp and trump pounces on them in debate,4,2
36,2016-10-10 01:59:48.672,,"Correct me if I'm wrong, isn't a debate about making your beliefs on issues known and ya know…not just your dislike for Hilary Clinton?",,,correct me if im wrong isnt a debate about making your beliefs on issues known and ya know…not just your dislike for hilary clinton,2,2
37,2016-10-10 01:59:48.504,,We're driving home and my dad made me plug my phone into the aux so we can all listen to the #debate lmao,,,were driving home and my dad made me plug my phone into the aux so we can all listen to the lmao,2,2
38,2016-10-10 01:59:48.509,,Classic. Even BART thinks Trump is a joke. https://t.co/h7Z0ke2UXL,,,classic even bart thinks trump is a joke,2,2
39,2016-10-10 01:59:48.556,,"So Hillary should be blamed for ISIS, for Bill Clinton, for Trump not paying his taxes...anything else?!!  #debate",,,so hillary should be blamed for isis for bill clinton for trump not paying his taxesanything else,2,2
40,2016-10-10 01:59:48.565,,How you gonna defeat ISIS if you also think the way to get women is grab them by the pussy? #debate,,,how you gonna defeat isis if you also think the way to get women is grab them by the pussy,2,2
