,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
0,2016-10-20 01:57:03.687,,Well Hillary Trump didn't RAPE AND LIE about having sex with women like Bill and you humiliate them in public!,,,well hillary trump didnt rape and lie about having sex with women like bill and you humiliate them in public,2,2
1,2016-10-20 01:57:06.230,,"trump: i never said that 
internet: https://t.co/GxoDBS0sht",,,trump i never said that internet,2,2
2,2016-10-20 01:57:06.680,,Trump would literally blame slavery on Obama or Hillary. #debatenight,,,trump would literally blame slavery on obama or hillary,2,2
3,2016-10-20 01:57:06.297,,"You know Hillary is just itching to say: ""Donald is a bad hambrey."" #debatenight",,,you know hillary is just itching to say donald is a bad hambrey,2,2
4,2016-10-20 01:57:06.693,,Trump has a skinny dick,,,trump has a skinny dick,2,2
5,2016-10-20 01:57:06.665,,my big toe has more respect for women than donald trump does #debatenight,,,my big toe has more respect for women than donald trump does,2,2
6,2016-10-20 01:57:06.552,"Lynchburg, VA",I just told @nbcconnecticut that I'm declaring Donald Trump the winner of #TrumpDebateCT. #NBCCT https://t.co/DL2U0Yke2y,-79.179013,37.4009555,i just told that im declaring donald trump the winner of ,2,2
7,2016-10-20 01:57:06.686,,"Goddamn that was magnificent, Hilary. #Debate",,,goddamn that was magnificent hilary,2,2
8,2016-10-20 01:57:06.640,,"and that, folks, is the sound of 400 electoral votes turning blue #debate",,,and that folks is the sound of electoral votes turning blue,2,2
9,2016-10-20 01:57:06.695,,Why does it matter if Trump called someone or a reporter disgusting? Everyone in the world call each other disgusting. Not belittling women,,,why does it matter if trump called someone or a reporter disgusting everyone in the world call each other disgusting not belittling women,2,0
10,2016-10-20 01:57:06.722,,Donald Trump doesn't just have a problem with women. Donald has a problem with everyone who is decent. #debatenight,,,donald trump doesnt just have a problem with women donald has a problem with everyone who is decent,2,0
11,2016-10-20 01:57:07.575,,"as a woman, i only feel anger when trump speaks and ""debates"" with hillary. how can anyone with a brain go along with anything he says...?",,,as a woman i only feel anger when trump speaks and debates with hillary how can anyone with a brain go along with anything he says,2,2
12,2016-10-20 01:57:07.659,,I told NBC4 who I thought was winning the debate. Cast your vote now #ivoted #NBC4You #ipickedTrump https://t.co/BwXCmYzUdV,,,i told nbc4 who i thought was winning the debate cast your vote now,4,2
13,2016-10-20 01:57:07.674,,'It doesn't matter how tall of a wall you put up': Trump's border-wall plan is still full of holes https://t.co/9MpdxK2EqC,,,it doesnt matter how tall of a wall you put up trumps border-wall plan is still full of holes c,2,0
14,2016-10-20 01:57:07.676,,"For the record, I have more respect for woman than Trump does. So that's not true.",,,for the record i have more respect for woman than trump does so thats not true,2,2
15,2016-10-20 01:57:07.633,,"""Nobody has more respect for women than I do"" 

-Donald Trump",,,nobody has more respect for women than i do -donald trump,2,2
16,2016-10-20 01:57:07.634,,"trump heard hillary use the word ""debunked"" and he's said it twice since then",,,trump heard hillary use the word debunked and hes said it twice since then,2,2
17,2016-10-20 01:57:07.620,"Omaha, NE","""Nobody has more respect for women than me"" -trump 

Wrong",-96.053431,41.275721,nobody has more respect for women than me -trump wrong,2,0
18,2016-10-20 01:57:07.608,,"Crowd laughs, rightly so, when Trump absurdly claims that nobody has more respect for women than he does. Hahahahaha. #debatenight",,,crowd laughs rightly so when trump absurdly claims that nobody has more respect for women than he does hahahahaha,2,2
19,2016-10-20 01:57:07.732,,Check out #crookedhillary. #debate,,,check out ,2,2
20,2016-10-20 01:57:07.708,,I'd say roughly 99% of men have more respect for women than DT has #debate,,,id say roughly  of men have more respect for women than dt has,2,2
21,2016-10-20 01:57:07.639,,"I'm pretty sure most women have more respect for women than Trump, so either Trump is lying or he doesn't think women are people.",,,im pretty sure most women have more respect for women than trump so either trump is lying or he doesnt think women are people,2,2
22,2016-10-20 01:57:07.681,,Hillary wants to celebrate diversity-unless you're a Catholic.,,,hillary wants to celebrate diversity-unless youre a catholic,2,2
23,2016-10-20 01:57:07.571,,At least they are alive.  BIMBO SQUADS!!!!! https://t.co/Dnf880EKQk,,,at least they are alive bimbo squads,2,2
24,2016-10-20 01:57:07.598,,Did someone conk him on the head with something heavy and flat? #Trump,,,did someone conk him on the head with something heavy and flat,2,2
25,2016-10-20 01:57:07.656,,"List of people who have more respect for women than Donald Trump: 

1. ALMOST EVERYONE!!!!

#debate",,,list of people who have more respect for women than donald trump  almost everyone,2,2
