,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
0,2016-10-10 01:47:59.569,"Colma, CA",A lot of people have also dropped their support of Trump! #Debate,-122.4511415,37.67673,a lot of people have also dropped their support of trump,2,2
1,2016-10-10 01:47:59.587,,Yes let's hear the references to HAMILTON 😍 https://t.co/asaxRCfSzn,,,yes lets hear the references to hamilton,2,2
2,2016-10-10 01:47:59.559,,"Zooming into Hilary, shady cameraman #debate",,,zooming into hilary shady cameraman,2,2
3,2016-10-10 01:47:59.613,,No #trump you can't respond because you were fuckin asked to so #stfu #debates,,,no you cant respond because you were fuckin asked to so,0,0
4,2016-10-10 01:47:59.688,,Trump is such an asshole. That's all.  #debate,,,trump is such an asshole thats all,2,2
5,2016-10-10 01:47:59.565,,Seriously @ETCanada ? And the likes of Trump continue to objectify women https://t.co/iYOhWGwmrd,,,seriously  and the likes of trump continue to objectify women d,2,2
6,2016-10-10 01:47:59.694,"Raleigh, NC","They keep saying ""Syrian"" and Siri keeps waking up my iPhone. #debate",-78.657837,35.8439815,they keep saying syrian and siri keeps waking up my iphone,2,0
7,2016-10-10 01:48:00.674,,😂😂😂 wow my first time watching this debate ....? Wyd America ? #debate,,,wow my first time watching this debate  wyd america ,4,4
8,2016-10-10 01:48:00.648,"Pimmit Hills, VA",This debate is so extra.,-77.2014055,38.9111585,this debate is so extra,2,2
9,2016-10-10 01:48:00.522,,Donald says 'people who don't carry their weight and all they have is money' and I am like all he does is cheat his way out of taxes #debate,,,donald says people who dont carry their weight and all they have is money and i am like all he does is cheat his way out of taxes,0,0
10,2016-10-10 01:48:00.572,,Donald trump makes no sense whatsoever,,,donald trump makes no sense whatsoever,2,2
11,2016-10-10 01:48:00.469,,"Should be an option to turn on ""Verified Accounts Only"" for timeline during big events #debate",,,should be an option to turn on verified accounts only for timeline during big events,2,2
12,2016-10-10 01:48:00.594,,Ooh ooh. Here comes the meltdown. #debate #temperment,,,ooh ooh here comes the meltdown,2,2
13,2016-10-10 01:48:00.553,,Thanks George https://t.co/adzPOC4rMN,,,thanks george,2,2
14,2016-10-10 01:48:00.637,,#debate she wrote the questions!,,,she wrote the questions,2,2
15,2016-10-10 01:48:00.645,,If you're not a white male how could you still plan on voting for Trump? #debate,,,if youre not a white male how could you still plan on voting for trump,2,2
16,2016-10-10 01:48:00.670,,"Trump: *complains about being interrupted*

Trump: *interrupts everyone always every single time without fail constantly*",,,trump complains about being interrupted trump interrupts everyone always every single time without fail constantly,2,0
17,2016-10-10 01:48:01.660,,Trump is such a whining little bitch .. someone please grab his pussy. #Debates2016,,,trump is such a whining little bitch  someone please grab his pussy,2,2
18,2016-10-10 01:48:01.585,,Donald giving a shout out to the homies one again #debate,,,donald giving a shout out to the homies one again,2,2
19,2016-10-10 01:48:01.549,,Watching the Presidential debate🙈🙈🙈🙈,,,watching the presidential debate,2,2
20,2016-10-10 01:48:01.544,,"Laura just said, ""The only good thing that's coming out of this is another SNL skit."" I MISS MY ROOMMATE 😭 @Mountainmurro #debate",,,laura just said the only good thing thats coming out of this is another snl skit i miss my roommate,2,2
21,2016-10-10 01:48:01.505,,I find it funny that trump has basically written his own smear campaign by being himself on the debate,,,i find it funny that trump has basically written his own smear campaign by being himself on the debate,2,2
22,2016-10-10 01:48:01.452,,No way Trump will debate Hillary again. He's setting himself on fire #debate,,,no way trump will debate hillary again hes setting himself on fire,2,2
23,2016-10-10 01:48:01.587,"Streamwood, IL",.@JeffreyGoldberg I've been saying this for while! #debates #Debates2016 https://t.co/mLoCewwGqn,-88.1844355,42.028125, ive been saying this for while,2,2
24,2016-10-10 01:48:01.659,,THANK GOODNESS HE IS SPEAKING UP!!! https://t.co/e3q2bVdBd2,,,thank goodness he is speaking up d2,2,2
25,2016-10-10 01:48:01.575,,"Trump asserts we are letting people into this country ""who are going to cause problems like you've never seen""",,,trump asserts we are letting people into this country who are going to cause problems like youve never seen,2,2
26,2016-10-10 01:48:01.610,,"Minutes ago, Trump said islamophobia is bad and now he's saying all of them are criminals. #debate",,,minutes ago trump said islamophobia is bad and now hes saying all of them are criminals,2,0
27,2016-10-10 01:48:01.564,,"again with all immigrants are bad, TRUMP, STOP INSULTING PEOPLE, YOU NEED PEOPLE TO VOTE FOR YOU",,,again with all immigrants are bad trump stop insulting people you need people to vote for you,2,2
28,2016-10-10 01:48:01.541,,When my kid throws a fit I tell her no. Someone tell @realDonaldTrump NO. You don't run the show. #debate,,,when my kid throws a fit i tell her no someone tell no you dont run the show,0,0
29,2016-10-10 01:48:01.623,,"For all the people who seem so mad about this debate, here's a thought...stop watching.",,,for all the people who seem so mad about this debate heres a thoughtstop watching,2,2
30,2016-10-10 01:48:02.659,,"There he goes about Mexico. 🙄
#debate",,,there he goes about mexico,2,2
31,2016-10-10 01:48:02.622,,When hillary starts laughing it just means trump is hanging himself love it #Debates2016,,,when hillary starts laughing it just means trump is hanging himself love it,2,4
32,2016-10-10 01:48:02.639,,Good god this county is fucked #Debate,,,good god this county is fucked,2,2
33,2016-10-10 01:48:02.598,,"@ericfraz  I Agree totally, and his sniffing is driving me crazy. Sounds like he has hit 20 lines before the debate.",,,i agree totally and his sniffing is driving me crazy sounds like he has hit lines before the debate,2,2
34,2016-10-10 01:48:02.346,,Since we have to watch the debate for homework my friend texted me this😂 @Onision https://t.co/IRh2x2Pw1F,,,since we have to watch the debate for homework my friend texted me this,4,0
35,2016-10-10 01:48:02.661,,"Love it @realDonaldTrump taking control of entire debate, now smacking down moderators #NeverHillary",,,love it taking control of entire debate now smacking down moderators,2,2
36,2016-10-10 01:48:02.510,,Bernie Sanders @ Trump #Debates2016 https://t.co/MvMSRs3Zhq,,,bernie sanders trump,2,2
37,2016-10-10 01:48:02.485,,Debate tonight. https://t.co/Fflc59AXTd,,,debate tonight d,2,2
38,2016-10-10 01:48:02.609,,Oh shit he brought up the murderer thing again!! What is this?!?! #debate,,,oh shit he brought up the murderer thing again what is this,4,0
39,2016-10-10 01:48:02.676,,This debate is so biased. Trump can't get a single word in without being interrupted by the moderators.,,,this debate is so biased trump cant get a single word in without being interrupted by the moderators,2,0
40,2016-10-10 01:48:02.562,,@ac360. Dony 2 mins for 25 secs #wtf #cnn #martha. #unfair.  #debate,,, dony mins for secs  ,2,2
41,2016-10-10 01:48:02.527,,trump dont trust anyone who isn't white w/ blue eyes. #debate,,,trump dont trust anyone who isnt white w/ blue eyes,0,2
42,2016-10-10 01:48:02.403,,Trump answering a question https://t.co/EmS2Y6IyA7,,,trump answering a question,0,2
43,2016-10-10 01:48:02.609,"Linden, NJ","studies show that if hillary and trump just sing out their emotions, we'd get more things done.",-74.2454555,40.6242735,studies show that if hillary and trump just sing out their emotions wed get more things done,2,2
44,2016-10-10 01:48:02.550,,@ganocj it's actually quite hilarious! I've lost count of the number of times that Trump has sniffed 😂,,,its actually quite hilarious ive lost count of the number of times that trump has sniffed,2,2
45,2016-10-10 01:48:03.660,,we can't let this mf get anywhere near some nuclear launch codes. #debate,,,we cant let this mf get anywhere near some nuclear launch codes,2,0
46,2016-10-10 01:48:03.585,,It hurts. Fundamentally it hurts. https://t.co/bZXVEKRgrs,,,it hurts fundamentally it hurts,2,0
47,2016-10-10 01:48:03.665,,This town hall #debate is supposed to help me decide who I want to vote for. All it's helping me decide is who I don't want to vote for.,,,this town hall is supposed to help me decide who i want to vote for all its helping me decide is who i dont want to vote for,4,2
48,2016-10-10 01:48:03.562,,"I've puked enough today, why am I listening to hillary's stupid face?! 😷 https://t.co/fa63AhCVep",,,ive puked enough today why am i listening to hillarys stupid face,2,0
49,2016-10-10 01:48:03.576,,This is making me sick. He's circling and lurking over her like an overlord. Plus he doesn't understand basic grammar.  #debate,,,this is making me sick hes circling and lurking over her like an overlord plus he doesnt understand basic grammar,0,0
50,2016-10-10 01:48:03.604,"New Hampshire, USA","Trump needs to put his big-boy pants on and stop whining when HRC goes over a few seconds over, only to ramble incoherently.  #debate",-71.566171,44.00123,trump needs to put his big-boy pants on and stop whining when hrc goes over a few seconds over only to ramble incoherently,2,0
51,2016-10-10 01:48:03.463,"Mesa, AZ","@mitchellvii #LuvYaBill
If Hillary loses the election,
she'll have to be put
on suicide watch!",-111.7375655,33.4057545,if hillary loses the election shell have to be put on suicide watch,2,2
52,2016-10-10 01:48:03.526,,I don't discuss politics but why does Donald Trump look like his face hurts. And I looks like he spent to much time in the tanning booth.,,,i dont discuss politics but why does donald trump look like his face hurts and i looks like he spent to much time in the tanning booth,2,0
53,2016-10-10 01:48:03.592,,She did not.  #debate,,,she did not,0,2
54,2016-10-10 01:48:03.585,,bullying the bully #debate,,,bullying the bully,2,2
55,2016-10-10 01:48:03.250,"Greenville, IL",The Coke has kicked in https://t.co/ft40atG1tf,-89.397924,38.884913,the coke has kicked in,2,2
56,2016-10-10 01:48:03.658,"Ohio, USA","this is a debate not an advertisement for https://t.co/qK3f74recj, stop talking ab it",-82.6694675,40.3651595,this is a debate not an advertisement for  stop talking ab it,2,2
57,2016-10-10 01:48:03.662,,"Hillary Clinton: ""we are not at war with islam""
Donald Trump and all his fans need to realize this
#debate",,,hillary clinton we are not at war with islam donald trump and all his fans need to realize this,2,2
58,2016-10-10 01:48:03.626,,"Maaannnn D.Trump, your deflect game is on fleek. #Debate",,,maaannnn dtrump your deflect game is on fleek,0,2
59,2016-10-10 01:48:03.618,,"With how quickly he's shedding them, Trump better be careful to tout endorsements.",,,with how quickly hes shedding them trump better be careful to tout endorsements,2,2
60,2016-10-10 01:48:03.559,,Come on...talk about the wall you got so close! #debate,,,come ontalk about the wall you got so close,2,2
61,2016-10-10 01:48:03.565,,"This equivalent to taking a shot every time Uzi say ""yeah"" in a song. https://t.co/66XSeSOdjF",,,this equivalent to taking a shot every time uzi say yeah in a song,2,2
62,2016-10-10 01:48:04.619,,"#debate livestream
saw a video where Hillary was talking about a wall at the border herself.",,,livestream saw a video where hillary was talking about a wall at the border herself,2,2
63,2016-10-10 01:48:04.534,,"@BenSasse you are wrong. Absolutely wrong.  Hillary Clinton is a strong, smart, knowledgeable, tough candidate.",,,you are wrong absolutely wrong hillary clinton is a strong smart knowledgeable tough candidate,2,2
64,2016-10-10 01:48:04.528,,Me with this debate right now. https://t.co/FDFWB3GqWP,,,me with this debate right now,2,2
65,2016-10-10 01:48:04.597,,@TheCNNDebate Trump is Right CNN. Your bias is showing. Voting Trump @QuinnipiacPoll @FrankLuntz  Immigrant problem is bad. Going for Trump,,,trump is right cnn your bias is showing voting trump immigrant problem is bad going for trump,2,0
66,2016-10-10 01:48:04.663,,it's awesome that Trump is calling out these bullshit moderators for being unfair #debate,,,its awesome that trump is calling out these bullshit moderators for being unfair,2,2
67,2016-10-10 01:48:04.459,,Donald has an endless loop in his head and he just plays it over and over again. No policies and never tells the truth.#debate,,,donald has an endless loop in his head and he just plays it over and over again no policies and never tells the truth,2,0
68,2016-10-10 01:48:04.624,,I don't wanna vote in a way cause I'm not really here for Hillary but I rather vote for the not so bad guy then to let the villain win.,,,i dont wanna vote in a way cause im not really here for hillary but i rather vote for the not so bad guy then to let the villain win,2,0
69,2016-10-10 01:48:04.652,,Sniffing and smacking is killing me! RT @AshBoo84: Trump is on that powder,,,sniffing and smacking is killing me rt  trump is on that powder,2,2
70,2016-10-10 01:48:04.602,,"Trump's whole apartment is going to smashed by him at 3 am when he gets home, he's so angry right now.  #debates",,,trumps whole apartment is going to smashed by him at am when he gets home hes so angry right now,2,0
71,2016-10-10 01:48:04.629,,I just think you're allowed to delete your own damn emails. #Debate,,,i just think youre allowed to delete your own damn emails,2,2
72,2016-10-10 01:48:04.597,,This is painful to watch! When is Trump going to drop out? #debate #mizdeb2,,,this is painful to watch when is trump going to drop out,2,0
73,2016-10-10 01:48:04.646,,Hillary needs some Colgate. Those teeth are nasty 😷,,,hillary needs some colgate those teeth are nasty,2,0
74,2016-10-10 01:48:05.566,,Anderson Cooper Begins Debate By Giving Trump Opportunity To Explain What The Fuck Is Wrong With Him https://t.co/JeremO9CoS,,,anderson cooper begins debate by giving trump opportunity to elain what the fuck is wrong with him,4,2
75,2016-10-10 01:48:05.611,,Donald walked into this debate like let me ruin my campaign even more than before #debate,,,donald walked into this debate like let me ruin my campaign even more than before,2,0
76,2016-10-10 01:48:05.564,,Donald Trump was just blatantly racists on a live presidential debate what has this world come to #debate #debatenight,,,donald trump was just blatantly racists on a live presidential debate what has this world come to,0,2
77,2016-10-10 01:48:05.551,,this honestly breaks my heart https://t.co/ht0t60Xcs8,,,this honestly breaks my heart 8,2,0
78,2016-10-10 01:48:05.661,,GO #TRUMP GO! sticks to his guns! #debate,,,go go sticks to his guns,2,2
79,2016-10-10 01:48:05.598,,Ok I really don't think @realDonaldTrump knows what a camera is. Can someone explain the magic recording box to him? #debate #Debates2016,,,ok i really dont think knows what a camera is can someone elain the magic recording box to him,0,0
80,2016-10-10 01:48:05.507,"Doctor Phillips, FL",@itsbreelovee or the fact the we can't have an unbiased or issues based debate?,-81.491811,28.4571425,or the fact the we cant have an unbiased or issues based debate,2,0
81,2016-10-10 01:48:05.600,,Am I watching a WWE pay-per view or a presidential debate?! #debate #debatenight,,,am i watching a wwe pay-per view or a presidential debate,0,2
82,2016-10-10 01:48:05.652,"Palmira, Colombia",Trump is brainless,-76.3486225,3.5704285,trump is brainless,0,2
83,2016-10-10 01:48:05.499,,The Latest: Updates from the 2nd Clinton-Trump debate https://t.co/OGoy0KiMSw,,,the latest updates from the nd clinton-trump debate,2,2
